operator_id,incoming_calls,incoming_missed_calls,missed_rate_in,avg_wait_time_in,outgoing_calls,ineffective
901880,2064,11.0,0.005329457364341085,5.21705426356589,2591.0,False
901884,614,1.0,0.0016286644951140066,13.462540716612375,2232.0,False
901886,150,0.0,0.0,19.2,1636.0,False
901894,30,0.0,0.0,24.733333333333334,0.0,False
901992,13,0.0,0.0,8.0,817.0,False
901996,3,0.0,0.0,14.333333333333343,26.0,False
902238,1,0.0,0.0,8.0,1.0,True
902510,137,2.0,0.014598540145985401,32.56204379562043,1980.0,False
902532,277,1.0,0.0036101083032490976,16.16967509025271,939.0,False
902608,14,0.0,0.0,10.071428571428568,219.0,False
902720,105,0.0,0.0,16.21904761904762,2617.0,False
902906,49,0.0,0.0,17.26530612244898,0.0,False
902910,31,1.0,0.03225806451612903,26.387096774193548,0.0,False
903254,262,0.0,0.0,16.916030534351144,1583.0,False
903292,43,0.0,0.0,14.093023255813964,303.0,False
903312,146,2.0,0.0136986301369863,17.684931506849313,53.0,False
903318,314,3.0,0.009554140127388535,9.117834394904458,1332.0,False
903390,9,0.0,0.0,15.777777777777779,0.0,False
903512,28,0.0,0.0,42.5,0.0,True
903974,11,0.0,0.0,16.818181818181817,0.0,False
903976,5,0.0,0.0,8.4,0.0,False
903978,8,0.0,0.0,9.5,10.0,False
904014,46,0.0,0.0,12.717391304347826,1429.0,False
904016,55,2.0,0.03636363636363636,19.0,5120.0,True
904038,498,2.0,0.004016064257028112,8.742971887550198,231.0,False
904044,117,1.0,0.008547008547008548,18.50427350427351,27.0,False
904058,19,0.0,0.0,16.36842105263158,0.0,False
904200,8,0.0,0.0,21.75,12.0,False
904202,9,0.0,0.0,10.0,246.0,False
904204,5,0.0,0.0,32.2,59.0,False
904284,49,0.0,0.0,15.73469387755102,0.0,False
904344,7,6.0,0.8571428571428571,13.285714285714283,5.0,True
904372,4,0.0,0.0,23.25,0.0,False
905082,4,0.0,0.0,17.0,0.0,False
905104,326,8.0,0.024539877300613498,17.199386503067483,210.0,False
905300,29,6.0,0.20689655172413793,22.413793103448278,0.0,True
905430,114,1.0,0.008771929824561403,6.815789473684208,835.0,False
905432,12,0.0,0.0,5.333333333333335,959.0,False
905472,2,0.0,0.0,21.0,9.0,False
905478,1,0.0,0.0,36.0,0.0,True
905538,264,2.0,0.007575757575757576,17.700757575757574,3579.0,False
905542,129,3.0,0.023255813953488372,18.170542635658915,2173.0,False
905564,58,1.0,0.017241379310344827,24.689655172413794,758.0,False
905566,47,2.0,0.0425531914893617,16.95744680851064,910.0,True
905574,5,0.0,0.0,10.4,474.0,False
905842,2,0.0,0.0,115.5,1251.0,True
905844,18,0.0,0.0,12.61111111111111,1128.0,False
905862,112,15.0,0.13392857142857142,11.339285714285714,1.0,True
905870,151,0.0,0.0,11.589403973509933,614.0,False
905930,80,0.0,0.0,6.237499999999997,407.0,False
905932,39,0.0,0.0,8.051282051282053,359.0,False
905934,1,0.0,0.0,9.0,21.0,False
906070,361,2.0,0.00554016620498615,37.819944598337955,89.0,True
906076,24,0.0,0.0,50.958333333333336,1.0,True
906294,323,2.0,0.006191950464396285,4.7213622291021675,309.0,False
906296,6,0.0,0.0,16.0,230.0,False
906392,19,7.0,0.3684210526315789,13.421052631578949,61.0,True
906394,41,0.0,0.0,29.36585365853658,575.0,False
906396,129,3.0,0.023255813953488372,30.302325581395344,440.0,False
906398,64,0.0,0.0,24.796875,43.0,False
906400,144,5.0,0.034722222222222224,28.61111111111111,462.0,False
906402,7,0.0,0.0,46.285714285714285,17.0,True
906404,599,7.0,0.011686143572621035,27.664440734557594,673.0,False
906406,836,3.0,0.0035885167464114833,26.961722488038276,1213.0,False
906408,264,4.0,0.015151515151515152,28.734848484848484,106.0,False
906410,244,9.0,0.036885245901639344,25.81967213114754,21.0,True
906412,26,7.0,0.2692307692307692,15.384615384615385,328.0,True
906416,6,0.0,0.0,16.333333333333332,82.0,False
906418,5,0.0,0.0,14.6,4.0,True
906420,5,0.0,0.0,11.0,33.0,False
906680,215,2.0,0.009302325581395349,36.95348837209303,170.0,True
907174,10,0.0,0.0,62.3,2863.0,True
907178,5,0.0,0.0,23.6,209.0,False
907182,72,0.0,0.0,10.652777777777779,267.0,False
907224,51,0.0,0.0,23.058823529411764,336.0,False
907440,6,0.0,0.0,23.833333333333332,191.0,False
907502,263,2.0,0.0076045627376425855,20.026615969581748,0.0,False
907504,5,0.0,0.0,21.8,25.0,False
907618,1,0.0,0.0,35.0,0.0,True
907952,51,2.0,0.0392156862745098,20.529411764705884,194.0,True
907964,19,0.0,0.0,16.21052631578947,62.0,False
907970,18,0.0,0.0,17.5,172.0,False
907972,6,0.0,0.0,13.0,8.0,False
907974,3,0.0,0.0,9.666666666666666,0.0,False
907982,76,1.0,0.013157894736842105,21.36842105263158,89.0,False
907986,1,0.0,0.0,20.0,501.0,False
907994,42,0.0,0.0,18.333333333333336,122.0,False
908002,8,0.0,0.0,17.5,16.0,False
908078,46,0.0,0.0,17.065217391304348,69.0,False
908080,7,0.0,0.0,14.571428571428571,1.0,True
908082,31,0.0,0.0,10.64516129032258,20.0,False
908098,9,0.0,0.0,26.666666666666668,0.0,False
908130,3,0.0,0.0,28.333333333333332,0.0,False
908152,15,0.0,0.0,40.0,0.0,True
908162,3,0.0,0.0,53.0,0.0,True
908180,1,0.0,0.0,15.0,0.0,False
908300,5,0.0,0.0,56.2,0.0,True
908834,23,0.0,0.0,33.95652173913044,2.0,True
